연령계층별,시점,인구[천명],경제활동인구[천명],취업자[천명],실업자[천명],비경제활동인구[천명],경제활동참가율[%],실업률[%],고용률[%]
15세 이상 전체,2011.05 월,41337.5,25774.5,24950,824.5,15562.9,62.4,3.2,60.4
15세 이상 전체,2011.06 월,41375.4,25900.4,25052.5,847.9,15475,62.6,3.3,60.5
15세 이상 전체,2011.07 월,41421.9,25780.2,24933.1,847,15641.7,62.2,3.3,60.2
15세 이상 전체,2011.08 월,41459.7,25556.1,24783.7,772.3,15903.6,61.6,3,59.8
15세 이상 전체,2011.09 월,41487.3,25372.3,24604.3,768,16115,61.2,3,59.3
15세 이상 전체,2011.10 월,41521.4,25709.6,24964.8,744.8,15811.8,61.9,2.9,60.1
15세 이상 전체,2011.11 월,41565.3,25620.5,24885.4,735.1,15944.9,61.6,2.9,59.9
15세 이상 전체,2011.12 월,41635.8,25181.2,24420.7,760.5,16454.5,60.5,3,58.7
15세 이상 전체,2012.01 월,41659.8,24883.8,24023.7,860.1,16775.9,59.7,3.5,57.7
15세 이상 전체,2012.02 월,41698.6,25128.6,24079,1049.6,16570,60.3,4.2,57.7
15세 이상 전체,2012.03 월,41734.7,25518.6,24566,952.6,16216.1,61.1,3.7,58.9
15세 이상 전체,2012.04 월,41766.4,25959,25057.9,901.2,15807.4,62.2,3.5,60
15세 이상 전체,2012.05 월,41813,26242.6,25430.5,812.1,15570.4,62.8,3.1,60.8
15세 이상 전체,2012.06 월,41840.3,26241.2,25411.5,829.7,15599.1,62.7,3.2,60.7
15세 이상 전체,2012.07 월,41878.3,26180.8,25377.8,803,15697.5,62.5,3.1,60.6
15세 이상 전체,2012.08 월,41909.7,25890.7,25120.5,770.2,16019,61.8,3,59.9
15세 이상 전체,2012.09 월,41937.2,26013.9,25256.6,757.3,15923.3,62,2.9,60.2
15세 이상 전체,2012.10 월,41965.6,26036.9,25314.9,722.1,15928.6,62,2.8,60.3
15세 이상 전체,2012.11 월,42005.3,25896,25182.1,713.9,16109.2,61.6,2.8,59.9
15세 이상 전체,2012.12 월,42071.9,25378,24637,741,16693.9,60.3,2.9,58.6
15세 이상 전체,2013.01 월,42094.8,25137.8,24286.5,851.3,16957,59.7,3.4,57.7
15세 이상 전체,2013.02 월,42137,25205.9,24214.6,991.3,16931,59.8,3.9,57.5
15세 이상 전체,2013.03 월,42164.5,25620.5,24736.2,884.3,16544,60.8,3.5,58.7
15세 이상 전체,2013.04 월,42198,26148.8,25322.1,826.6,16049.2,62,3.2,60
15세 이상 전체,2013.05 월,42234.9,26408.9,25610.4,798.5,15825.9,62.5,3,60.6
15세 이상 전체,2013.06 월,42276,26499.2,25685.5,813.7,15776.8,62.7,3.1,60.8
15세 이상 전체,2013.07 월,42316.4,26508.7,25681.3,827.4,15807.7,62.6,3.1,60.7
15세 이상 전체,2013.08 월,42358.5,26296.3,25513,783.3,16062.2,62.1,3,60.2
15세 이상 전체,2013.09 월,42401.1,26422.1,25701.3,720.8,15979,62.3,2.7,60.6
15세 이상 전체,2013.10 월,42443.4,26522.3,25797.9,724.3,15921.1,62.5,2.7,60.8
15세 이상 전체,2013.11 월,42488.4,26497.1,25795.4,701.7,15991.3,62.4,2.6,60.7
15세 이상 전체,2013.12 월,42532.5,26023.4,25248.1,775.3,16509.1,61.2,3,59.4
15세 이상 전체,2014.01 월,42570.4,25941.3,25050.3,890.9,16629.1,60.9,3.4,58.8
15세 이상 전체,2014.02 월,42615.7,26292,25116.4,1175.6,16323.7,61.7,4.5,58.9
15세 이상 전체,2014.03 월,42655.9,26488.2,25462.5,1025.7,16167.7,62.1,3.9,59.7
15세 이상 전체,2014.04 월,42697,27018.1,25985,1033.1,15678.9,63.3,3.8,60.9
15세 이상 전체,2014.05 월,42740.7,27066.3,26111.5,954.7,15674.4,63.3,3.5,61.1
15세 이상 전체,2014.06 월,42783,27130.7,26178.2,952.5,15652.3,63.4,3.5,61.2
15세 이상 전체,2014.07 월,42820,27193.9,26280.4,913.5,15626.1,63.5,3.4,61.4
15세 이상 전체,2014.08 월,42861.2,27076.5,26183,893.5,15784.7,63.2,3.3,61.1
15세 이상 전체,2014.09 월,42897.4,27064.3,26213.2,851.1,15833.1,63.1,3.1,61.1
15세 이상 전체,2014.10 월,42929,27107.7,26246.6,861.1,15821.4,63.1,3.2,61.1
15세 이상 전체,2014.11 월,42967.4,27081.6,26260,821.6,15885.8,63,3,61.1
15세 이상 전체,2014.12 월,43003.5,26567.8,25679.4,888.4,16435.7,61.8,3.3,59.7
15세 이상 전체,2015.01 월,43040.3,26380,25391.9,988.1,16660.3,61.3,3.7,59
15세 이상 전체,2015.02 월,43081.1,26670.9,25470.7,1200.2,16410.1,61.9,4.5,59.1
15세 이상 전체,2015.03 월,43117.2,26840.2,25766.1,1074.1,16277,62.2,4,59.8
15세 이상 전체,2015.04 월,43156.6,27203.8,26153.2,1050.6,15952.8,63,3.9,60.6
15세 이상 전체,2015.05 월,43194.2,27452.9,26430.8,1022.1,15741.3,63.6,3.7,61.2
15세 이상 전체,2015.06 월,43231.8,27487.8,26440.1,1047.7,15744,63.6,3.8,61.2
15세 이상 전체,2015.07 월,43265.3,27535.6,26537.5,998,15729.7,63.6,3.6,61.3
15세 이상 전체,2015.08 월,43296,27293.5,26368.7,924.8,16002.5,63,3.4,60.9
15세 이상 전체,2015.09 월,43328.1,27354.7,26487.4,867.3,15973.4,63.1,3.2,61.1
15세 이상 전체,2015.10 월,43356.8,27358.4,26518.7,839.7,15998.3,63.1,3.1,61.2
15세 이상 전체,2015.11 월,43386.2,27298.2,26469.4,828.8,16088,62.9,3,61
15세 이상 전체,2015.12 월,43418.2,26965.2,26097.8,867.4,16453,62.1,3.2,60.1
15세 이상 전체,2016.01 월,43439,26630.8,25646.3,984.6,16808.1,61.3,3.7,59
15세 이상 전체,2016.02 월,43470.6,26924.7,25615.3,1309.4,16545.9,61.9,4.9,58.9
15세 이상 전체,2016.03 월,43506.3,27133,25980,1153,16373.3,62.4,4.2,59.7
15세 이상 전체,2016.04 월,43536.5,27398.3,26324.7,1073.6,16138.3,62.9,3.9,60.5
15세 이상 전체,2016.05 월,43571.1,27616.5,26612.9,1003.6,15954.6,63.4,3.6,61.1
15세 이상 전체,2016.06 월,43600.3,27720.4,26718.2,1002.2,15879.9,63.6,3.6,61.3
15세 이상 전체,2016.07 월,43626.3,27737.4,26764.6,972.8,15888.8,63.6,3.5,61.3
15세 이상 전체,2016.08 월,43651.8,27689.7,26696,993.7,15962.1,63.4,3.6,61.2
15세 이상 전체,2016.09 월,43677.9,27679.4,26696.8,982.6,15998.4,63.4,3.5,61.1
15세 이상 전체,2016.10 월,43704,27665.8,26745.6,920.2,16038.2,63.3,3.3,61.2
15세 이상 전체,2016.11 월,43729.9,27613,26761.9,851.1,16116.9,63.1,3.1,61.2
15세 이상 전체,2016.12 월,43755.3,27211,26347,864,16544.3,62.2,3.2,60.2
15세 이상 전체,2017.01 월,43790.4,26886,25878.3,1007.7,16904.4,61.4,3.7,59.1
15세 이상 전체,2017.02 월,43817.9,27320.9,25979.3,1341.7,16496.9,62.4,4.9,59.3
15세 이상 전체,2017.03 월,43846,27579.3,26442.5,1136.8,16266.7,62.9,4.1,60.3
15세 이상 전체,2017.04 월,43871.1,27911.4,26744.2,1167.1,15959.8,63.6,4.2,61
15세 이상 전체,2017.05 월,43902.3,27986.7,26991.9,994.8,15915.6,63.7,3.6,61.5
15세 이상 전체,2017.06 월,43924.3,28080.5,27019.9,1060.5,15843.9,63.9,3.8,61.5
15세 이상 전체,2017.07 월,43945.5,28036.6,27078.4,958.2,15908.9,63.8,3.4,61.6
15세 이상 전체,2017.08 월,43967.4,27903.3,26904.3,999,16064.1,63.5,3.6,61.2
15세 이상 전체,2017.09 월,43986.5,27942.7,27010.7,932,16043.8,63.5,3.3,61.4
15세 이상 전체,2017.10 월,44014.5,27919.7,27026.3,893.5,16094.7,63.4,3.2,61.4
15세 이상 전체,2017.11 월,44039.9,27889,27018.5,870.5,16150.9,63.3,3.1,61.4
15세 이상 전체,2017.12 월,44059.8,27516.4,26603.7,912.7,16543.4,62.5,3.3,60.4
15세 이상 전체,2018.01 월,44072.5,27232.3,26212.5,1019.8,16840.2,61.8,3.7,59.5
15세 이상 전체,2018.02 월,44092.6,27348.3,26082.8,1265.4,16744.3,62,4.6,59.2
15세 이상 전체,2018.03 월,44100,27811.4,26554.5,1256.9,16288.6,63.1,4.5,60.2
15세 이상 전체,2018.04 월,44122,28028.7,26867.6,1161.1,16093.3,63.5,4.1,60.9
15세 이상 전체,2018.05 월,44140.6,28184.4,27063.7,1120.7,15956.1,63.9,4,61.3
15세 이상 전체,2018.06 월,44160.8,28160.5,27126.3,1034.2,16000.3,63.8,3.7,61.4
15세 이상 전체,2018.07 월,44186.7,28122.5,27083.4,1039.1,16064.2,63.6,3.7,61.3
15세 이상 전체,2018.08 월,44211.3,28039.4,26906.8,1132.5,16171.9,63.4,4,60.9
15세 이상 전체,2018.09 월,44237.2,28079.4,27055.3,1024.1,16157.8,63.5,3.6,61.2
15세 이상 전체,2018.10 월,44262,28062.6,27090,972.6,16199.4,63.4,3.5,61.2
15세 이상 전체,2018.11 월,44284,28092.3,27183.8,908.5,16191.7,63.4,3.2,61.4
15세 이상 전체,2018.12 월,44315.5,27582.2,26638.1,944.1,16733.4,62.2,3.4,60.1
15세 이상 전체,2019.01 월,44318.8,27455.3,26231.6,1223.7,16863.5,61.9,4.5,59.2
15세 이상 전체,2019.02 월,44382.3,27648.7,26345.6,1303,16733.6,62.3,4.7,59.4
15세 이상 전체,2019.03 월,44409.1,28001.7,26804.7,1196.9,16407.5,63.1,4.3,60.4
15세 이상 전체,2019.04 월,44443.5,28283.5,27038.3,1245.1,16160,63.6,4.4,60.8
15세 이상 전체,2019.05 월,44459.8,28467.5,27322.4,1145.1,15992.3,64,4,61.5
15세 이상 전체,2019.06 월,44495.4,28544.8,27407.6,1137.2,15950.6,64.2,4,61.6
15세 이상 전체,2019.07 월,44529.8,28480.1,27382.8,1097.3,16049.6,64,3.9,61.5
15세 이상 전체,2019.08 월,44546.1,28216,27358.4,857.6,16330.1,63.3,3,61.4
15세 이상 전체,2019.09 월,44572.6,28287.6,27403.7,883.9,16285.1,63.5,3.1,61.5
15세 이상 전체,2019.10 월,44600.9,28373.1,27508.9,864.2,16227.8,63.6,3,61.7
15세 이상 전체,2019.11 월,44625,28380.4,27514.7,865.7,16244.6,63.6,3.1,61.7
15세 이상 전체,2019.12 월,44660.9,28095.3,27153.7,941.6,16565.6,62.9,3.4,60.8
15세 이상 전체,2020.01 월,44665.4,27952.3,26799.7,1152.7,16713,62.6,4.1,60
15세 이상 전체,2020.02 월,44698.2,27990.6,26837.8,1152.8,16707.6,62.6,4.1,60
15세 이상 전체,2020.03 월,44712.1,27789.1,26609.3,1179.7,16923.1,62.2,4.2,59.5
15세 이상 전체,2020.04 월,44724.7,27733.8,26562.1,1171.7,16990.9,62,4.2,59.4
15세 이상 전체,2020.05 월,44756.2,28208.6,26930.2,1278.4,16547.5,63,4.5,60.2
15세 이상 전체,2020.06 월,44775.3,28283.3,27055.2,1228,16492.1,63.2,4.3,60.4
15세 이상 전체,2020.07 월,44795.1,28243.8,27106,1137.8,16551.3,63.1,4,60.5
15세 이상 전체,2020.08 월,44812.6,27948.7,27084.7,864,16863.9,62.4,3.1,60.4
15세 이상 전체,2020.09 월,44829,28011.7,27011.7,1000,16817.3,62.5,3.6,60.3
15세 이상 전체,2020.10 월,44852.3,28116.4,27088.4,1028.1,16735.9,62.7,3.7,60.4
15세 이상 전체,2020.11 월,44883.5,28208,27241.3,966.7,16675.4,62.8,3.4,60.7
15세 이상 전체,2020.12 월,44916,27660.9,26525.6,1135.4,17255.1,61.6,4.1,59.1
15세 이상 전체,2021.01 월,44968,27388,25818.1,1569.9,17580,60.9,5.7,57.4
15세 이상 전체,2021.02 월,44987.2,27717.9,26364.6,1353.3,17269.3,61.6,4.9,58.6
15세 이상 전체,2021.03 월,45007,28138.3,26922.9,1215.4,16868.7,62.5,4.3,59.8
15세 이상 전체,2021.04 월,45027.3,28360.5,27213.6,1147,16666.8,63,4,60.4
15세 이상 전체,2021.05 월,45049,28697.7,27549.6,1148.2,16351.2,63.7,4,61.2
15세 이상 전체,2021.06 월,45068.3,28729.8,27637.2,1092.5,16338.5,63.7,3.8,61.3
15세 이상 전체,2021.07 월,45089.9,28568.3,27648.4,919.9,16521.6,63.4,3.2,61.3
15세 이상 전체,2021.08 월,45104.1,28346.4,27602.7,743.7,16757.7,62.8,2.6,61.2
15세 이상 전체,2021.09 월,45123.9,28438.6,27682.7,755.9,16685.3,63,2.7,61.3
15세 이상 전체,2021.10 월,45148.1,28528.1,27740.7,787.5,16620,63.2,2.8,61.4
15세 이상 전체,2021.11 월,45181.1,28528.4,27794.6,733.8,16652.7,63.1,2.6,61.5
15세 이상 전체,2021.12 월,45205.9,28277.5,27298.4,979.1,16928.5,62.6,3.5,60.4
15세 이상 전체,2022.01 월,45199.8,28095.8,26952.6,1143.2,17104,62.2,4.1,59.6
15세 이상 전체,2022.02 월,45212.6,28355.7,27401.5,954.2,16856.9,62.7,3.4,60.6
15세 이상 전체,2022.03 월,45219.3,28627.1,27754,873.1,16592.2,63.3,3,61.4
15세 이상 전체,2022.04 월,45233.4,28942.1,28078.2,863.8,16291.3,64,3,62.1
15세 이상 전체,2022.05 월,45245.1,29373.9,28484.5,889.4,15871.3,64.9,3,63
15세 이상 전체,2022.06 월,45248.5,29366.1,28478.4,887.7,15882.3,64.9,3,62.9
15세 이상 전체,2022.07 월,45257.6,29311,28474.6,836.4,15946.6,64.8,2.9,62.9
15세 이상 전체,2022.08 월,45270.4,29024.5,28410,614.6,16245.9,64.1,2.1,62.8
15세 이상 전체,2022.09 월,45283.5,29092.7,28389.2,703.5,16190.8,64.2,2.4,62.7
15세 이상 전체,2022.10 월,45302.1,29110,28417.8,692.3,16192,64.3,2.4,62.7
15세 이상 전체,2022.11 월,45317.6,29086.5,28420.9,665.6,16231.1,64.2,2.3,62.7
15세 이상 전체,2022.12 월,45331.7,28673.9,27807.8,866.2,16657.8,63.3,3,61.3
15세 이상 전체,2023.01 월,45352,28386.9,27363.1,1023.8,16965,62.6,3.6,60.3
15세 이상 전체,2023.02 월,45354.8,28603.9,27713.8,890.1,16750.9,63.1,3.1,61.1
15세 이상 전체,2023.03 월,45366.9,29062.7,28223.2,839.5,16304.2,64.1,2.9,62.2
15세 이상 전체,2023.04 월,45371.6,29236.4,28432,804.4,16135.1,64.4,2.8,62.7
15세 이상 전체,2023.05 월,45379,29622.6,28835.2,787.4,15756.4,65.3,2.7,63.5
15세 이상 전체,2023.06 월,45383.2,29618.3,28811.7,806.6,15764.8,65.3,2.7,63.5
15세 이상 전체,2023.07 월,45399.4,29492.5,28685.7,806.8,15906.8,65,2.7,63.2
15세 이상 전체,2023.08 월,45414.6,29251.3,28678,573.3,16163.3,64.4,2,63.1
15세 이상 전체,2023.09 월,45430.5,29359.3,28697.9,661.4,16071.2,64.6,2.3,63.2
15세 이상 전체,2023.10 월,45452,29390.3,28763.9,626.5,16061.7,64.7,2.1,63.3
15세 이상 전체,2023.11 월,45476.1,29374.8,28698.2,676.6,16101.3,64.6,2.3,63.1
15세 이상 전체,2023.12 월,45505,29036.8,28092.9,944,16468.1,63.8,3.3,61.7
15세 이상 전체,2024.01 월,45513.5,28815,27742.9,1072.1,16698.5,63.3,3.7,61
15세 이상 전체,2024.02 월,45525.2,28957.3,28042.6,914.7,16567.9,63.6,3.2,61.6
15세 이상 전체,2024.03 월,45529.2,29287.5,28395.8,891.7,16241.7,64.3,3,62.4
15세 이상 전체,2024.04 월,45539,29578.3,28693.4,884.9,15960.7,65,3,63
15 - 29세,2000.01 월,11347,5453.8,4851.6,602.1,5893.2,48.1,11,42.8
15 - 29세,2000.02 월,11324.2,5415.7,4870.2,545.5,5908.5,47.8,10.1,43
15 - 29세,2000.03 월,11300.7,5271.3,4788.9,482.4,6029.4,46.6,9.2,42.4
15 - 29세,2000.04 월,11281.1,5253.2,4818.9,434.4,6027.9,46.6,8.3,42.7
15 - 29세,2000.05 월,11268.2,5276.3,4882.6,393.7,5991.9,46.8,7.5,43.3
15 - 29세,2000.06 월,11251.2,5233.3,4862.4,370.9,6018,46.5,7.1,43.2
15 - 29세,2000.07 월,11221.2,5436.8,5030.4,406.4,5784.4,48.5,7.5,44.8
15 - 29세,2000.08 월,11205.9,5310.6,4915.9,394.7,5895.4,47.4,7.4,43.9
15 - 29세,2000.09 월,11189.1,5226.7,4856.3,370.4,5962.5,46.7,7.1,43.4
15 - 29세,2000.10 월,11168.3,5249.8,4897.1,352.7,5918.4,47,6.7,43.8
15 - 29세,2000.11 월,11144.6,5275.2,4912.2,363,5869.4,47.3,6.9,44.1
15 - 29세,2000.12 월,11127,5320.3,4882.5,437.8,5806.7,47.8,8.2,43.9
15 - 29세,2001.01 월,11102.6,5354,4866.8,487.2,5748.7,48.2,9.1,43.8
15 - 29세,2001.02 월,11075,5279.7,4761.7,518,5795.4,47.7,9.8,43
15 - 29세,2001.03 월,11047.9,5231.5,4732.8,498.7,5816.5,47.4,9.5,42.8
15 - 29세,2001.04 월,11018.5,5252.2,4840.3,411.8,5766.4,47.7,7.8,43.9
15 - 29세,2001.05 월,10994.7,5247,4862.1,384.9,5747.7,47.7,7.3,44.2
15 - 29세,2001.06 월,10974.1,5241.7,4859.1,382.6,5732.4,47.8,7.3,44.3
15 - 29세,2001.07 월,10955.5,5367.6,4982.7,384.9,5587.9,49,7.2,45.5
15 - 29세,2001.08 월,10933.9,5195.2,4830.5,364.6,5738.8,47.5,7,44.2
15 - 29세,2001.09 월,10906,5132.2,4785.6,346.5,5773.8,47.1,6.8,43.9
15 - 29세,2001.10 월,10880.7,5123.5,4775.9,347.6,5757.1,47.1,6.8,43.9
15 - 29세,2001.11 월,10858.3,5210.6,4827.2,383.5,5647.7,48,7.4,44.5
15 - 29세,2001.12 월,10832.1,5257.1,4818.9,438.2,5575,48.5,8.3,44.5
15 - 29세,2002.01 월,10812,5368.7,4890.3,478.4,5443.3,49.7,8.9,45.2
15 - 29세,2002.02 월,10788.8,5313.6,4868.7,444.9,5475.2,49.3,8.4,45.1
15 - 29세,2002.03 월,10762,5187.6,4781.9,405.6,5574.5,48.2,7.8,44.4
15 - 29세,2002.04 월,10735,5231.1,4862.2,368.9,5504,48.7,7.1,45.3
15 - 29세,2002.05 월,10706.5,5206.8,4872,334.8,5499.7,48.6,6.4,45.5
15 - 29세,2002.06 월,10681.6,5150.3,4826.6,323.7,5531.3,48.2,6.3,45.2
15 - 29세,2002.07 월,10660,5295.3,4939.1,356.3,5364.7,49.7,6.7,46.3
15 - 29세,2002.08 월,10637.3,5140.2,4808.1,332.1,5497.1,48.3,6.5,45.2
15 - 29세,2002.09 월,10612.4,5038.1,4745.2,292.8,5574.3,47.5,5.8,44.7
15 - 29세,2002.10 월,10594.4,5041.2,4728.8,312.4,5553.2,47.6,6.2,44.6
15 - 29세,2002.11 월,10566.2,5076.4,4761,315.4,5489.8,48,6.2,45.1
15 - 29세,2002.12 월,10543.9,5136.1,4774.5,361.6,5407.7,48.7,7,45.3
15 - 29세,2003.01 월,10526.9,5170,4718.7,451.2,5356.9,49.1,8.7,44.8
15 - 29세,2003.02 월,10506.3,5147.6,4683.9,463.7,5358.7,49,9,44.6
15 - 29세,2003.03 월,10485,5032.2,4607.6,424.6,5452.8,48,8.4,43.9
15 - 29세,2003.04 월,10466.6,5000.1,4620,380.1,5466.6,47.8,7.6,44.1
15 - 29세,2003.05 월,10449.7,5000.3,4623.4,377,5449.4,47.9,7.5,44.2
15 - 29세,2003.06 월,10424.8,5019.9,4636.4,383.5,5404.9,48.2,7.6,44.5
15 - 29세,2003.07 월,10407,5216.9,4804.7,412.2,5190.1,50.1,7.9,46.2
15 - 29세,2003.08 월,10381.5,5036.3,4663.1,373.2,5345.2,48.5,7.4,44.9
15 - 29세,2003.09 월,10358.4,4896.7,4557.3,339.4,5461.7,47.3,6.9,44
15 - 29세,2003.10 월,10336.7,4944.4,4576,368.5,5392.3,47.8,7.5,44.3
15 - 29세,2003.11 월,10312.1,4991.9,4583.9,408,5320.2,48.4,8.2,44.5
15 - 29세,2003.12 월,10290.7,5108.8,4655.1,453.7,5181.9,49.6,8.9,45.2
15 - 29세,2004.01 월,10276.1,5168.8,4689.1,479.7,5107.3,50.3,9.3,45.6
15 - 29세,2004.02 월,10253,5108.4,4625.8,482.6,5144.5,49.8,9.4,45.1
15 - 29세,2004.03 월,10229.7,5024.4,4566.7,457.7,5205.3,49.1,9.1,44.6
15 - 29세,2004.04 월,10205.6,4992.7,4591.2,401.5,5212.9,48.9,8,45
15 - 29세,2004.05 월,10181.8,5039.3,4630.2,409.1,5142.5,49.5,8.1,45.5
15 - 29세,2004.06 월,10162.4,5026.6,4625.3,401.3,5135.8,49.5,8,45.5
15 - 29세,2004.07 월,10148.5,5154.5,4748.1,406.4,4994,50.8,7.9,46.8
15 - 29세,2004.08 월,10132.7,4887.2,4515.3,372,5245.5,48.2,7.6,44.6
15 - 29세,2004.09 월,10115.9,4945.5,4600.3,345.2,5170.4,48.9,7,45.5
15 - 29세,2004.10 월,10099.2,4961,4586.5,374.5,5138.2,49.1,7.5,45.4
15 - 29세,2004.11 월,10078.7,4958.2,4579.6,378.6,5120.5,49.2,7.6,45.4
15 - 29세,2004.12 월,10056.9,5003.6,4561.2,442.3,5053.3,49.8,8.8,45.4
15 - 29세,2005.01 월,10036.7,5034.4,4567.9,466.5,5002.3,50.2,9.3,45.5
15 - 29세,2005.02 월,10022.8,4991.3,4540.2,451.1,5031.5,49.8,9,45.3
15 - 29세,2005.03 월,10005,4925.4,4492.5,433,5079.5,49.2,8.8,44.9
15 - 29세,2005.04 월,9986.7,4889.6,4492,397.7,5097.1,49,8.1,45
15 - 29세,2005.05 월,9969.4,4895.4,4532.9,362.5,5074,49.1,7.4,45.5
15 - 29세,2005.06 월,9953.6,4891.8,4513.5,378.3,5061.8,49.1,7.7,45.3
15 - 29세,2005.07 월,9941.2,5045.8,4629.1,416.7,4895.4,50.8,8.3,46.6
15 - 29세,2005.08 월,9933.7,4807.7,4452.4,355.3,5126,48.4,7.4,44.8
15 - 29세,2005.09 월,9929.2,4728.1,4391.3,336.9,5201.1,47.6,7.1,44.2
15 - 29세,2005.10 월,9922.7,4765.2,4422,343.3,5157.5,48,7.2,44.6
15 - 29세,2005.11 월,9917.5,4745.3,4399.1,346.3,5172.2,47.8,7.3,44.4
15 - 29세,2005.12 월,9907.1,4773.7,4391.4,382.4,5133.4,48.2,8,44.3
15 - 29세,2006.01 월,9912,4860.9,4468.6,392.3,5051.1,49,8.1,45.1
15 - 29세,2006.02 월,9905.7,4771.6,4352,419.6,5134.2,48.2,8.8,43.9
